automaton_id,module,classification,state_register,state_encoding,clock,reset,moore_mealy_drawing_style,current_state_or_mode,transition_guard_or_signal,next_state_or_update,micro_op_or_control_effect,g3_transition_row_id,source_path,source_locator
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_POSITIVE_REMAINDER,"Apply positive correction, capture final integer/remainder, polynomial step=0 -> EXP_POLY_MUL.",STATE_EXP_POLY_MUL,exp_scale_integer_final; exp_remainder_final; exp_polynomial_step,CE_SOFTMAX:L37,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,"L617-L628; STATE_EXP_POSITIVE_REMAINDER; guard=Apply positive correction, capture final integer/remainder, polynomial step=0 -> EXP_POLY_MUL.; target=STATE_EXP_POLY_MUL; clause=1/1"
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_POLY_MUL,Store current Horner multiply -> EXP_POLY_ADD.,STATE_EXP_POLY_ADD,temporary_result,CE_SOFTMAX:L38,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L629-L633; STATE_EXP_POLY_MUL; guard=Store current Horner multiply -> EXP_POLY_ADD.; target=STATE_EXP_POLY_ADD; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_POLY_ADD,Old step==7 -> EXP_SCALE_DOWN,STATE_EXP_SCALE_DOWN,exp_polynomial; exp_polynomial_step,CE_SOFTMAX:L39,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L634-L644; STATE_EXP_POLY_ADD; guard=Old step==7 -> EXP_SCALE_DOWN; target=STATE_EXP_SCALE_DOWN; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_POLY_ADD,else step++ -> EXP_POLY_MUL.,STATE_EXP_POLY_MUL,exp_polynomial; exp_polynomial_step,CE_SOFTMAX:L39,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L634-L644; STATE_EXP_POLY_ADD; guard=else step++ -> EXP_POLY_MUL.; target=STATE_EXP_POLY_MUL; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_SCALE_DOWN,route by output_phase to OUTPUT_NORMALIZE or EXP_ACCUMULATE.,STATE_OUTPUT_NORMALIZE,exponential_value,CE_SOFTMAX:L40,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L645-L652; STATE_EXP_SCALE_DOWN; guard=route by output_phase to OUTPUT_NORMALIZE or EXP_ACCUMULATE.; target=STATE_OUTPUT_NORMALIZE; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_SCALE_DOWN,route by output_phase to OUTPUT_NORMALIZE or EXP_ACCUMULATE.,STATE_EXP_ACCUMULATE,exponential_value,CE_SOFTMAX:L40,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L645-L652; STATE_EXP_SCALE_DOWN; guard=route by output_phase to OUTPUT_NORMALIZE or EXP_ACCUMULATE.; target=STATE_EXP_ACCUMULATE; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_ACCUMULATE,Last element resets index -> RECIPROCAL_INIT,STATE_RECIPROCAL_INIT,exponential_sum; element_index,CE_SOFTMAX:L41,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L653-L664; STATE_EXP_ACCUMULATE; guard=Last element resets index -> RECIPROCAL_INIT; target=STATE_RECIPROCAL_INIT; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_EXP_ACCUMULATE,else index++ -> EXP_SUM_READ.,STATE_EXP_SUM_READ,exponential_sum; element_index,CE_SOFTMAX:L41,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L653-L664; STATE_EXP_ACCUMULATE; guard=else index++ -> EXP_SUM_READ.; target=STATE_EXP_SUM_READ; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_RECIPROCAL_INIT,each resets index -> OUTPUT_READ.,STATE_OUTPUT_READ,reciprocal_operand; reciprocal_iteration; reciprocal_sum; element_index; reciprocal_estimate,CE_SOFTMAX:L42,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L665-L688; STATE_RECIPROCAL_INIT; guard=each resets index -> OUTPUT_READ.; target=STATE_OUTPUT_READ; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_RECIPROCAL_INIT,Normal uses magic seed -> RECIPROCAL_PRODUCT.,STATE_RECIPROCAL_PRODUCT,reciprocal_operand; reciprocal_iteration; reciprocal_sum; element_index; reciprocal_estimate,CE_SOFTMAX:L42,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L665-L688; STATE_RECIPROCAL_INIT; guard=Normal uses magic seed -> RECIPROCAL_PRODUCT.; target=STATE_RECIPROCAL_PRODUCT; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_RECIPROCAL_PRODUCT,Register sum*estimate -> RECIPROCAL_CORRECTION.,STATE_RECIPROCAL_CORRECTION,reciprocal_product,CE_SOFTMAX:L43,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L689-L693; STATE_RECIPROCAL_PRODUCT; guard=Register sum*estimate -> RECIPROCAL_CORRECTION.; target=STATE_RECIPROCAL_CORRECTION; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_RECIPROCAL_CORRECTION,Register correction -> RECIPROCAL_ESTIMATE.,STATE_RECIPROCAL_ESTIMATE,reciprocal_correction,CE_SOFTMAX:L44,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L694-L698; STATE_RECIPROCAL_CORRECTION; guard=Register correction -> RECIPROCAL_ESTIMATE.; target=STATE_RECIPROCAL_ESTIMATE; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_RECIPROCAL_ESTIMATE,"Old iteration==3: latch reciprocal, reset index -> OUTPUT_READ",STATE_OUTPUT_READ,reciprocal_estimate; reciprocal_sum; element_index; reciprocal_iteration,CE_SOFTMAX:L45,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,"L699-L711; STATE_RECIPROCAL_ESTIMATE; guard=Old iteration==3: latch reciprocal, reset index -> OUTPUT_READ; target=STATE_OUTPUT_READ; clause=1/1"
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_RECIPROCAL_ESTIMATE,"Commit Newton estimate. Old iteration==3: latch reciprocal, reset index -> OUTPUT_READ; else iteration++ -> PRODUCT. Exactly four updates.",STATE_RECIPROCAL_PRODUCT,reciprocal_estimate; reciprocal_sum; element_index; reciprocal_iteration,CE_SOFTMAX:L45,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,"L699-L711; STATE_RECIPROCAL_ESTIMATE; guard=Commit Newton estimate. Old iteration==3: latch reciprocal, reset index -> OUTPUT_READ; else iteration++ -> PRODUCT. Exactly four updates.; target=STATE_RECIPROCAL_PRODUCT; clause=1/1"
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_OUTPUT_READ,"Buffer mode issues exp read, sets result index -> OUTPUT_NORMALIZE.",STATE_OUTPUT_NORMALIZE,result_index; exp_input_value; exp_output_phase,CE_SOFTMAX:L46,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,"L712-L723; STATE_OUTPUT_READ; guard=Buffer mode issues exp read, sets result index -> OUTPUT_NORMALIZE.; target=STATE_OUTPUT_NORMALIZE; clause=1/1"
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_OUTPUT_READ,"Unbuffered self until input_valid, latches raw input, sets output_phase=1 -> EXP_CENTER and recomputes exp.",STATE_EXP_CENTER,result_index; exp_input_value; exp_output_phase,CE_SOFTMAX:L46,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,"L712-L723; STATE_OUTPUT_READ; guard=Unbuffered self until input_valid, latches raw input, sets output_phase=1 -> EXP_CENTER and recomputes exp.; target=STATE_EXP_CENTER; clause=1/1"
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_OUTPUT_NORMALIZE,Commit exp*reciprocal into result -> OUTPUT_WRITE.,STATE_OUTPUT_WRITE,result_data,CE_SOFTMAX:L47,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L724-L728; STATE_OUTPUT_NORMALIZE; guard=Commit exp*reciprocal into result -> OUTPUT_WRITE.; target=STATE_OUTPUT_WRITE; clause=1/1
CE-SOFTMAX,vit_softmax_engine_fp32,explicit,state,"STATE_IDLE,STATE_TOTAL_START,STATE_TOTAL_WAIT,STATE_MAX,STATE_EXP_SUM_READ,STATE_EXP_CENTER,STATE_EXP_SCALE,STATE_EXP_INITIAL_PRODUCT,STATE_EXP_INITIAL_REMAINDER,STATE_EXP_CORRECTED_PRODUCT,STATE_EXP_NEGATIVE_REMAINDER,STATE_EXP_POSITIVE_REMAINDER,STATE_EXP_POLY_MUL,STATE_EXP_POLY_ADD,STATE_EXP_SCALE_DOWN,STATE_EXP_ACCUMULATE,STATE_RECIPROCAL_INIT,STATE_RECIPROCAL_PRODUCT,STATE_RECIPROCAL_CORRECTION,STATE_RECIPROCAL_ESTIMATE,STATE_OUTPUT_READ,STATE_OUTPUT_NORMALIZE,STATE_OUTPUT_WRITE,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_OUTPUT_WRITE,Ready and more elements: index++ -> OUTPUT_READ.,STATE_OUTPUT_READ,element_index; row_index; row_base_index; row_maximum; exponential_sum; reciprocal_sum,CE_SOFTMAX:L48,rtl/blocks/softmax/vit_softmax_engine_fp32.sv,L729-L750; STATE_OUTPUT_WRITE; guard=Ready and more elements: index++ -> OUTPUT_READ.; target=STATE_OUTPUT_READ; clause=1/1
